"","Year","Area","Street","Street.2"
"3343",2012,"Birmingham","Hagley Rd.","Hagley Rd."
"3344",2012,"Birmingham","hagley Rd.","hagley Rd."
"3345",2012,"Birmingham","hagley Rd.","hagley Rd."
"3346",2012,"Birmingham","Hagley Rd.","Hagley Rd."
"3347",2012,"Birmingham","hagley Rd.","hagley Rd."
"3348",2012,"Birmingham","Hagley Rd.  Birmingham","Hagley Rd. Birmingham"
"3349",2012,"Birmingham","Hagley Rd.  Edgbaston","Hagley Rd. Edgbaston"
"3350",2012,"Birmingham","hagley Rd.  edgbaston","hagley Rd. edgbaston"
"3351",2012,"Birmingham","Harborne Hall  Hotel  Harborne","Harborne Hall Hotel Harborne"
"3352",2012,"Birmingham","harborne park Rd.",""
"3353",2012,"Birmingham","harbourne high street",""
"3354",2012,"Birmingham","Haunch Lane",""
"3355",2012,"Birmingham","hawkshurst Rd.",""
"3356",2012,"Birmingham","Healey Rd.  Selly oak","Healey Rd. Selly oak"
"3357",2012,"Birmingham","heather house  kings norton","heather house kings norton"
"3358",2012,"Birmingham","heaton drive",""
"3359",2012,"Birmingham","hgaley Rd.",""
"3360",2012,"Birmingham","high st harborne","high st harborne"
"3361",2012,"Birmingham","High ST Harborne",""
"3362",2012,"Birmingham","high street harborne","high street harborne"
"3363",2012,"Birmingham","high street harborne","high street harborne"
"3364",2012,"Birmingham","high street harborne","high street harborne"
"3365",2012,"Birmingham","high street harborne","high street harborne"
"3366",2012,"Birmingham","High St. Harbourne",""
"3367",2012,"Birmingham","high street hraborn",""
"3368",2012,"Birmingham","High St.  Haborne","High St. Haborne"
"3369",2012,"Birmingham","High St.  harbourne","High St. harbourne"
"3370",2012,"Birmingham","Hillwood Rd",""
"3371",2012,"Birmingham","Hindhead Rd.",""
"3372",2012,"Birmingham","hisgh street stourbridege",""
"3373",2012,"Birmingham","hollybank Rd.",""
"3374",2012,"Birmingham","holybank Rd.",""
"3375",2012,"Birmingham","houldy Rd.",""
"3376",2012,"Birmingham","hubert croft",""
"3377",2012,"Birmingham","Hurst St.","Hurst St."
"3378",2012,"Birmingham","jenners lane",""
"3379",2012,"Birmingham","jowetts lane",""
"3380",2012,"Birmingham","katie Rd.",""
"3381",2012,"Birmingham","kitwell lane",""
"3382",2012,"Birmingham","Linden Rd.",""
"3383",2012,"Birmingham","Linden Rd.","Linden Rd."
"3384",2012,"Birmingham","Lofthouse crescent",""
"3385",2012,"Birmingham","Longbridge Lane","Longbridge Lane"
"3386",2012,"Birmingham","lottie Rd. selly oak",""
"3387",2012,"Birmingham","lynsey avenue  northfield","lynsey avenue northfield"
"3388",2012,"Birmingham","Masshouse PH",""
"3389",2012,"Birmingham","Maypole grove",""
"3390",2012,"Birmingham","Merritts Brook Lane  Northfield","Merritts Brook Lane Northfield"
"3391",2012,"Birmingham","Metchley Lane  Harborne","Metchley Lane Harborne"
"3392",2012,"Birmingham","Metchley Park Rd.",""
"3393",2012,"Birmingham","miles Rd.",""
"3394",2012,"Birmingham","millbrook drive northfield",""
"3395",2012,"Birmingham","milner Rd.",""
"3396",2012,"Birmingham","Moor St.",""
"3397",2012,"Birmingham","Moor St. Railway Station",""
"3398",2012,"Birmingham","Morrisons  Rubery","Morrisons Rubery"
"3399",2012,"Birmingham","Navigation Pub  Kings Norton","Navigation Pub Kings Norton"
"3400",2012,"Birmingham","Newbury Lane",""
"3401",2012,"Birmingham","norhtfield high street",""
"3402",2012,"Birmingham","Northfield Rd.  Northfield","Northfield Rd. Northfield"
"3403",2012,"Birmingham","Outside Goose Public house  Bristol Rd.  Selly Oak","Outside Goose Public house Bristol Rd. Selly Oak"
"3404",2012,"Birmingham","Park Way Rubery",""
"3405",2012,"Birmingham","parkdale drive",""
"3406",2012,"Birmingham","Payne St.",""
"3407",2012,"Birmingham","pershore Rd.","pershore Rd."
"3408",2012,"Birmingham","Pershore Rd.","Pershore Rd."
"3409",2012,"Birmingham","pershore Rd.","pershore Rd."
"3410",2012,"Birmingham","pershore Rd.","pershore Rd."
"3411",2012,"Birmingham","pershore Rd. cotteridge",""
"3412",2012,"Birmingham","pershore Rd. south",""
"3413",2012,"Birmingham","Piddock Rd",""
"3414",2012,"Birmingham","Piddock Rd. Smethwick",""
"3415",2012,"Birmingham","Piddock Rd. Smethwick","Piddock Rd. Smethwick"
"3416",2012,"Birmingham","Piddock Rd. Smethwick","Piddock Rd. Smethwick"
"3417",2012,"Birmingham","Pineapple Rd.",""
"3418",2012,"Birmingham","Premier Inn  Great Park","Premier Inn Great Park"
"3419",2012,"Birmingham","priory Rd.",""
"3420",2012,"Birmingham","Q E A and E Metchley park Rd.",""
"3421",2012,"Birmingham","QE Hospital","QE Hospital"
"3422",2012,"Birmingham","queen elizabeth hospital",""
"3423",2012,"Birmingham","queen elizabeth hospital","queen elizabeth hospital"
"3424",2012,"Birmingham","quinton Rd.",""
"3425",2012,"Birmingham","Ridgeacre Rd.",""
"3426",2012,"Birmingham","Ridgeacre Rd.","Ridgeacre Rd."
"3427",2012,"Birmingham","safernake close",""
"3428",2012,"Birmingham","sandon Rd.",""
"3429",2012,"Birmingham","Sandon Rd.  Edgbaston","Sandon Rd. Edgbaston"
"3430",2012,"Birmingham","Selly Oak Railway Station",""
"3431",2012,"Birmingham","Selly Oak railway station",""
"3432",2012,"Birmingham","shannon Rd.",""
"3433",2012,"Birmingham","Shenly Lane",""
"3434",2012,"Birmingham","sir herbert austin way",""
"3435",2012,"Birmingham","smithy hotel  hagley Rd.","smithy hotel hagley Rd."
"3436",2012,"Birmingham","Solihull High St.","Solihull High St."
"3437",2012,"Birmingham","St Mary s Hospice","St Marys Hospice"
"3438",2012,"Birmingham","Stonehouse Lane",""
"3439",2012,"Birmingham","stonehouse public house",""
"3440",2012,"Birmingham","stratford Rd.","stratford Rd."
"3441",2012,"Birmingham","the fold",""
"3442",2012,"Birmingham","The Navigation Public House  Kings Norton","The Navigation Public House Kings Norton"
"3443",2012,"Birmingham","tiverton Rd.",""
"3444",2012,"Birmingham","trittiford Rd.",""
"3445",2012,"Birmingham","university birmingham",""
"3446",2012,"Birmingham","victoria steet small heath",""
"3447",2012,"Birmingham","wareham Rd.",""
"3448",2012,"Birmingham","warwick crest",""
"3449",2012,"Birmingham","watford Rd. coteridge",""
"3450",2012,"Birmingham","wellington Rd.",""
"3451",2012,"Birmingham","wellington Rd.","wellington Rd."
"3452",2012,"Birmingham","wellington Rd.","wellington Rd."
"3453",2012,"Birmingham","West Boulevard",""
"3454",2012,"Birmingham","West Cliff Place",""
"3455",2012,"Birmingham","white horse public house",""
"3456",2012,"Birmingham","Willetts Rd  turves Green","Willetts Rd turves Green"
"3457",2012,"Birmingham","woodthrop Rd.",""
"3458",2012,"Birmingham","Worlds End Lane  Quinton",""
"3459",2012,"Birmingham","wychal lane",""
"3460",2012,"Birmingham","wychal lane","wychal lane"
"3461",2012,"Birmingham","wychal lane","wychal lane"
"3462",2012,"Birmingham","Wychall Rd  Kings Norton","Wychall Rd Kings Norton"
"3463",2012,"Birmingham","YMCA Stone Rd.",""
"3464",2012,"Birmingham","York PH york Rd.",""
"3465",2012,"Birmingham","A38 Expressway  Birmingham","A38 Expressway Birmingham"
"3466",2012,"Birmingham","Aberdeen St Winson Green",""
"3467",2012,"Birmingham","Adcadian Centre Ladywell Walk",""
"3468",2012,"Birmingham","Alexander Ave.",""
"3469",2012,"Birmingham","Alley  Way off Arcadian Palace  Hurst St.","Alley  Way off Arcadian Palace Hurst St."
"3470",2012,"Birmingham","applewood Grove cradley heath",""
"3471",2012,"Birmingham","Arca Bar  City Centre","Arca Bar City Centre"
"3472",2012,"Birmingham","Arcadian","Arcadian"
"3473",2012,"Birmingham","Arcadian","Arcadian"
"3474",2012,"Birmingham","Arcadian","Arcadian"
"3475",2012,"Birmingham","Arcadian","Arcadian"
"3476",2012,"Birmingham","Arcadian","Arcadian"
"3477",2012,"Birmingham","Arcadian","Arcadian"
"3478",2012,"Birmingham","Arcadian","Arcadian"
"3479",2012,"Birmingham","Arcadian Centre","Arcadian Centre"
"3480",2012,"Birmingham","Arcadian Centre","Arcadian Centre"
"3481",2012,"Birmingham","arcadian centre","arcadian centre"
"3482",2012,"Birmingham","Arcadian Centre","Arcadian Centre"
"3483",2012,"Birmingham","Arcadian Centre","Arcadian Centre"
"3484",2012,"Birmingham","Arcadian centre","Arcadian centre"
"3485",2012,"Birmingham","Arcadian Centre","Arcadian Centre"
"3486",2012,"Birmingham","arcadian centre","arcadian centre"
"3487",2012,"Birmingham","Arcadian centre","Arcadian centre"
"3488",2012,"Birmingham","Arcadian Centre","Arcadian Centre"
"3489",2012,"Birmingham","Arcadian Centre Ladywell Walk","Arcadian Centre Ladywell Walk"
"3490",2012,"Birmingham","Arcadian Centre  Birmingham","Arcadian Centre Birmingham"
"3491",2012,"Birmingham","Arcadian Centre  City Centre","Arcadian Centre City Centre"
"3492",2012,"Birmingham","Arcadian Centre  City Centre  Birmingham","Arcadian Centre City Centre Birmingham"
"3493",2012,"Birmingham","Arcadian Centre City centre","Arcadian CentreCity centre"
"3494",2012,"Birmingham","Arcadian City Centre","Arcadian City Centre"
"3495",2012,"Birmingham","Arcadian ","Arcadian"
"3496",2012,"Birmingham","Arcadian  Birmingham","Arcadian Birmingham"
"3497",2012,"Birmingham","Arcadian  Birmingham","Arcadian Birmingham"
"3498",2012,"Birmingham","Arcadian  City Centre","Arcadian City Centre"
"3499",2012,"Birmingham","Arcadian  City Centre","Arcadian City Centre"
"3500",2012,"Birmingham","Arcadian  City Centre","Arcadian City Centre"
"3501",2012,"Birmingham","Arcadian ","Arcadian"
"3502",2012,"Birmingham","Arcadian ","Arcadian"
"3503",2012,"Birmingham","Arcadian ","Arcadian"
"3504",2012,"Birmingham","Arcadian ","Arcadian"
"3505",2012,"Birmingham","Arcadian ","Arcadian"
"3506",2012,"Birmingham","Arka Bar  Arcadian Bar","Arka Bar Arcadian Bar"
"3507",2012,"Birmingham","Aston Hotel  Witton Lane","Aston Hotel Witton Lane"
"3508",2012,"Birmingham","aston police station",""
"3509",2012,"Birmingham","Aston St.  City Centre","Aston St. City Centre"
"3510",2012,"Birmingham","BACCHUS ROAD  WINSON GREEN","BACCHUS ROAD WINSON GREEN"
"3511",2012,"Birmingham","Bar Risa  BRd. St  Birmingham","Bar Risa BRd. St Birmingham"
"3512",2012,"Birmingham","Bennetts Hill",""
"3513",2012,"Birmingham","Berkeley St  Birmingham","Berkeley St Birmingham"
"3514",2012,"Birmingham","Berkeley St  Birmingham City Centre","Berkeley St Birmingham City Centre"
"3515",2012,"Birmingham","Berkley  St.  Birmingham","Berkley  St. Birmingham"
"3516",2012,"Birmingham","Bham Central front office",""
"3517",2012,"Birmingham","Bierton Rd.  Yardley","Bierton Rd. Yardley"
"3518",2012,"Birmingham","Birchfield Lane Oldbury",""
"3519",2012,"Birmingham","Birkley Rd.  City Centre","Birkley Rd. City Centre"
"3520",2012,"Birmingham","Birkley St.  City Centre","Birkley St. City Centre"
"3521",2012,"Birmingham","Birmingham Central Police Station",""
"3522",2012,"Birmingham","Birmingham Central PS",""
"3523",2012,"Birmingham","Birmingham Central PS","Birmingham Central PS"
"3524",2012,"Birmingham","Birmingham Hippodrome ","Birmingham Hippodrome"
"3525",2012,"Birmingham","Birmingham Magistrates Court","Birmingham Magistrates Court"
"3526",2012,"Birmingham","Birmingham New St. Station","Birmingham New St. Station"
"3527",2012,"Birmingham","Birmingham New St. Station","Birmingham New St. Station"
"3528",2012,"Birmingham","Birmingham New St. Station","Birmingham New St. Station"
"3529",2012,"Birmingham","bishopgate st",""
"3530",2012,"Birmingham","bishopgate st","bishopgate st"
"3531",2012,"Birmingham","Bishopgate St.",""
"3532",2012,"Birmingham","bliss  bRd. st","bliss bRd. st"
"3533",2012,"Birmingham","Borad St",""
"3534",2012,"Birmingham","Borad St.",""
"3535",2012,"Birmingham","bordesley park rd",""
"3536",2012,"Birmingham","BP Waterlane middleway",""
"3537",2012,"Birmingham","BP Waterlane middleway","BP Waterlane middleway"
"3538",2012,"Birmingham","BP Waterlane middleway","BP Waterlane middleway"
"3539",2012,"Birmingham","Braod St.  Birmingham","Braod St. Birmingham"
"3540",2012,"Birmingham","Braod St.  City Centre","Braod St. City Centre"
"3541",2012,"Birmingham","Brass House  BRd. St.","Brass House BRd. St."
"3542",2012,"Birmingham","Bridge St. junction BRd. St.",""
"3543",2012,"Birmingham","Bristol Rd.","Bristol Rd."
"3544",2012,"Birmingham","bristol st",""
"3545",2012,"Birmingham","Bristol St.  City Centre","Bristol St. City Centre"
"3546",2012,"Birmingham","BRd.  St.",""
"3547",2012,"Birmingham","BRd. City  Birmingham","BRd. City Birmingham"
"3548",2012,"Birmingham","BRd. St","BRd. St"
"3549",2012,"Birmingham","bRd. st","bRd. st"
"3550",2012,"Birmingham","bRd. st","bRd. st"
"3551",2012,"Birmingham","bRd. st","bRd. st"
"3552",2012,"Birmingham","BRd. St","BRd. St"
"3553",2012,"Birmingham","BRd. St","BRd. St"
"3554",2012,"Birmingham","bRd. st","bRd. st"
"3555",2012,"Birmingham","BRd. St","BRd. St"
"3556",2012,"Birmingham","bRd. st","bRd. st"
"3557",2012,"Birmingham","BRd. St","BRd. St"
"3558",2012,"Birmingham","bRd. st","bRd. st"
"3559",2012,"Birmingham","BRd. St","BRd. St"
"3560",2012,"Birmingham","bRd. st","bRd. st"
"3561",2012,"Birmingham","BRd. St","BRd. St"
"3562",2012,"Birmingham","BRd. St","BRd. St"
"3563",2012,"Birmingham","BRd. St","BRd. St"
"3564",2012,"Birmingham","BRd. St","BRd. St"
"3565",2012,"Birmingham","bRd. st","bRd. st"
"3566",2012,"Birmingham","bRd. st","bRd. st"
"3567",2012,"Birmingham","bRd. st","bRd. st"
"3568",2012,"Birmingham","bRd. st","bRd. st"
"3569",2012,"Birmingham","bRd. st","bRd. st"
"3570",2012,"Birmingham","BRd. St","BRd. St"
"3571",2012,"Birmingham","BRd. St","BRd. St"
"3572",2012,"Birmingham","BRd. St","BRd. St"
"3573",2012,"Birmingham","bRd. st","bRd. st"
"3574",2012,"Birmingham","bRd. st","bRd. st"
"3575",2012,"Birmingham","bRd. st","bRd. st"
"3576",2012,"Birmingham","bRd. st","bRd. st"
"3577",2012,"Birmingham","bRd. st","bRd. st"
"3578",2012,"Birmingham","BRd. St","BRd. St"
"3579",2012,"Birmingham","bRd. st","bRd. st"
"3580",2012,"Birmingham","BRd. St","BRd. St"
"3581",2012,"Birmingham","BRd. St","BRd. St"
"3582",2012,"Birmingham","bRd. st bham","bRd. st bham"
"3583",2012,"Birmingham","BRd. St Birmingham","BRd. St Birmingham"
"3584",2012,"Birmingham","BRd. St City centre",""
"3585",2012,"Birmingham","BRd. St City Centre","BRd. St City Centre"
"3586",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3587",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3588",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3589",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3590",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3591",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3592",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3593",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3594",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3595",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3596",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3597",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3598",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3599",2012,"Birmingham","BRd. St  Birmingham","BRd. St Birmingham"
"3600",2012,"Birmingham","bRd. st  city centre","bRd. st city centre"
"3601",2012,"Birmingham","BRd. St  City Centre","BRd. St City Centre"
"3602",2012,"Birmingham","BRd. St.","BRd. St."
"3603",2012,"Birmingham","BRd. St.","BRd. St."
"3604",2012,"Birmingham","BRd. St.","BRd. St."
"3605",2012,"Birmingham","BRd. St.","BRd. St."
"3606",2012,"Birmingham","BRd. St.","BRd. St."
"3607",2012,"Birmingham","BRd. St.","BRd. St."
"3608",2012,"Birmingham","bRd. street","bRd. street"
"3609",2012,"Birmingham","BRd. St.","BRd. St."
"3610",2012,"Birmingham","bRd. street","bRd. street"
"3611",2012,"Birmingham","BRd. St.","BRd. St."
"3612",2012,"Birmingham","bRd. street","bRd. street"
"3613",2012,"Birmingham","BRd. St.","BRd. St."
"3614",2012,"Birmingham","bRd. street","bRd. street"
"3615",2012,"Birmingham","BRd. St.","BRd. St."
"3616",2012,"Birmingham","BRd. St.","BRd. St."
"3617",2012,"Birmingham","BRd. St.","BRd. St."
"3618",2012,"Birmingham","BRd. St.","BRd. St."
"3619",2012,"Birmingham","BRd. St.","BRd. St."
"3620",2012,"Birmingham","bRd. street","bRd. street"
"3621",2012,"Birmingham","BRd. St.","BRd. St."
"3622",2012,"Birmingham","BRd. St.","BRd. St."
"3623",2012,"Birmingham","BRd. St.","BRd. St."
"3624",2012,"Birmingham","BRd. St.","BRd. St."
"3625",2012,"Birmingham","BRd. St.","BRd. St."
"3626",2012,"Birmingham","BRd. St.","BRd. St."
"3627",2012,"Birmingham","BRd. St.","BRd. St."
"3628",2012,"Birmingham","BRd. St.","BRd. St."
"3629",2012,"Birmingham","BRd. St.","BRd. St."
"3630",2012,"Birmingham","BRd. St.","BRd. St."
"3631",2012,"Birmingham","BRd. St.","BRd. St."
"3632",2012,"Birmingham","BRd. St.","BRd. St."
"3633",2012,"Birmingham","BRd. St.","BRd. St."
"3634",2012,"Birmingham","BRd. St.","BRd. St."
"3635",2012,"Birmingham","BRd. St.","BRd. St."
"3636",2012,"Birmingham","BRd. St.","BRd. St."
"3637",2012,"Birmingham","BRd. St.","BRd. St."
"3638",2012,"Birmingham","BRd. St.","BRd. St."
"3639",2012,"Birmingham","BRd. St.","BRd. St."
"3640",2012,"Birmingham","BRd. St.","BRd. St."
"3641",2012,"Birmingham","BRd. St.","BRd. St."
"3642",2012,"Birmingham","BRd. St.","BRd. St."
"3643",2012,"Birmingham","BRd. St.","BRd. St."
"3644",2012,"Birmingham","bRd. street","bRd. street"
"3645",2012,"Birmingham","BRd. St.","BRd. St."
"3646",2012,"Birmingham","BRd. street","BRd. street"
"3647",2012,"Birmingham","BRd. St.","BRd. St."
"3648",2012,"Birmingham","BRd. St.","BRd. St."
"3649",2012,"Birmingham","BRd. St.","BRd. St."
"3650",2012,"Birmingham","BRd. St.","BRd. St."
"3651",2012,"Birmingham","BRd. St.","BRd. St."
"3652",2012,"Birmingham","BRd. St.","BRd. St."
"3653",2012,"Birmingham","BRd. St.","BRd. St."
"3654",2012,"Birmingham","bRd. street","bRd. street"
"3655",2012,"Birmingham","BRd. St.","BRd. St."
"3656",2012,"Birmingham","BRd. St.","BRd. St."
"3657",2012,"Birmingham","BRd. St.","BRd. St."
"3658",2012,"Birmingham","BRd. St.","BRd. St."
"3659",2012,"Birmingham","BRd. St.","BRd. St."
"3660",2012,"Birmingham","BRd. St.","BRd. St."
"3661",2012,"Birmingham","BRd. St.","BRd. St."
"3662",2012,"Birmingham","BRd. St.","BRd. St."
"3663",2012,"Birmingham","BRd. St.","BRd. St."
"3664",2012,"Birmingham","BRd. St.","BRd. St."
"3665",2012,"Birmingham","BRd. St.  o/s Obar ","BRd. St. o/s Obar"
"3666",2012,"Birmingham","BRd. street birmingham",""
"3667",2012,"Birmingham","BRd. St. city centre","BRd. St. city centre"
"3668",2012,"Birmingham","BRd. St. near Gatecrashers",""
"3669",2012,"Birmingham","BRd. St. o/s flares",""
"3670",2012,"Birmingham","BRd. St. ","BRd. St."
"3671",2012,"Birmingham","BRd. St. ","BRd. St."
"3672",2012,"Birmingham","BRd. St. ","BRd. St."
"3673",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3674",2012,"Birmingham","bROAD sTREET  Birmingham","bROAD sTREET Birmingham"
"3675",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3676",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3677",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3678",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3679",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3680",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3681",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3682",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
"3683",2012,"Birmingham","BRd. St.  Birmingham","BRd. St. Birmingham"
